USER_ID,SITE_NAME,POSA_CONTINENT,USER_LOCATION_COUNTRY,USER_LOCATION_REGION
18674,24,2,3,64
18682,24,2,3,50
18693,8,4,77,462|977
18700,8,4,77,977
18707,24,2,3,50
18708,24,2,3,49
18732,2,3,66,226
18748,24,2,3,50
18764,24,2,3,51
18779,13,1,46,412
18787,2,3,66,363
18801,24,2,3,49|69
18803,13,1,46,171
18807,8,4,77,401
18814,24,2,3,64
18820,24,2,3,50
18833,2,3,66,442
18834,24,2,3,60
18836,13,1,46,171
18846,24,2,3,50
18860,2,3,66,174
18873,2,3,66,174
18889,2,3,66,220
18926,24,2,3,50
18981,24,2,3,51
18992,24,2,3,60
18995,24,2,46,171
18996,24,2,3,63
19016,2,3,66,254
19019,2,3,66,322
19043,37,1,69|133,12|918|1003
19044,2,3,66,226
19048,37,1,69,727
19053,2,3,12,831
19069,2,3,66,442
19076,11,3,205,354
19097,25,2,23,48
19101,24,2,3,60
19114,25,2,23,78
19128,37,1,69,727
19132,37,1,69,931
19153,2,3,66,254
19170,2,3,69,672
19179,2,3,66,322
19222,24,2,3,65
19227,28,1,68,335
19234,37,1,69,625
19253,24,2,3,64
19275,8,4,77,977
19279,13,1,46,172
19283,24,2,66,174
19290,8,4,77,824
19292,8,4,77,824
19297,24,2,231,81
19304,24,2,3,50
19312,8,4,77,977
19332,8,4,66,258
19338,24,2,3,64
19375,8,4,77,824
19399,24,2,3,50
19400,24,2,3,50
19414,24,2,3,59
19418,7,1,5,1
19440,24,2,3,50
19441,24,2,3,63
19450,2,3,66,196
19459,37,1,69,561
19472,24,2,3,64
19504,37,1,63,479
19527,8,4,77,462
19535,24,2,3,51
19569,37,1,69,758
19574,37,1,69,803
19606,13,1,46,172
19611,2,3,188,294
19635,11,3,205,354
19652,8,4,3,50
19670,2,3,66,331
19677,8,4,77,824
19711,34,3,205,155
19742,11,3,205,385
19752,2,3,66,346
19787,2,3,215,646
19792,2,3,66,220
19825,2,3,66,226
19848,24,2,3,64
19859,2,3,66,448
19901,24,2,3,69
19916,13,1,46,244
19938,24,2,3,77
19939,24,2,3,65
19949,11,3,205,385
19957,24,2,3,48
19985,24,2,3,64
20000,2,3,66,174
20007,2,3,66,226
20011,23,1,1,184|368
20021,24,2,3,49
20022,2,3,66,321
20023,2,3,66,348
20026,37,1,69,1002
20029,2,3,66,311
20047,24,2,3,50
20053,24,2,3,50
20058,2,3,66,337
20073,28,1,46,172
20079,2,3,66,174
20094,2,3,66,174
20098,24,2,3,38
20111,2,3,66,442
20112,24,2,70,47
20121,2,3,66,174
20166,2,3,66,351
20172,2,3,66,337
20182,2,3,66,174
20195,24,2,3,50
20218,23,1,1,318
20241,24,2,3,63
20257,25,2,23,65
20265,24,2,3,50
20272,2,3,66,315
20293,23,1,1,167
20294,23,1,1,329
20403,24,2,3,50
20419,2,3,66,220
20424,37,1,69,923
20426,24,2,3,64
20439,13,1,46,172
20453,2,3,66,348
20456,2,3,66,174
20461,37,1,69,695
20462,2,3,66,254
20475,37,1,69,649
20481,37,1,69,682
20485,24,2,3,62
20540,13,1,46|229,245|249
20555,24,2,3,50
20558,2,3,66,352
20565,2,3,66,174
20579,24,2,3,50
20590,24,2,3,50
20594,25,2,23,48
20628,11,3,205,354
20635,30,4,195,548
20636,33,2,194,38
20643,15,1,55,13
20644,8,4,1,395
20648,24,2,119,0
20664,2,3,66,153
20694,24,2,3,65
20700,23,1,1,146
20746,17,1,133,32
20789,17,1,133,31
20793,23,1,1,453
20803,2,3,215,914
20832,24,2,3,50
20840,17,1,133,29
20856,2,3,66,311
20910,2,3,12,790
20917,8,4,77,977
20918,24,2,3,49
20929,2,3,66,331
20951,37,1,66,220
20979,2,3,66,331
21000,37,1,69,617
21013,24,2,3,77
21032,37,1,69,931
21041,24,2,3,50
21043,8,4,77,824
21044,8,4,77,401
21046,24,2,70,47
21071,24,2,3,60
21111,2,3,10|50,0|772
21165,23,1,1,395
21184,37,1,69,683
21187,37,1,69,761|784
21210,13,1,46,172
21221,23,1,1,329
21229,2,3,66,174
21234,13,1,46,244
21252,2,3,215,646
21265,24,2,3,50
21302,11,3,205,155
21307,2,3,66,348
21325,23,1,1,318
21327,13,1,46,172
21337,23,1,1,395
21345,37,1,69,639
21352,24,2,3,64
21365,8,4,77,824
21377,2,3,66,174
21389,2,3,66,174
21411,34,3,205,155
21412,2,3,179,13|410
21415,22,2,0,364
21425,2,3,66,348
21426,18,2,119,0
21457,2,3,66,174
21469,2,3,66,294|442
21474,2,3,198,153
21486,2,3,12,790
21502,13,1,46,408
21515,37,1,69,623
21523,2,3,66,346
21538,13,1,46,244
21572,2,3,66,435
21600,24,2,3,57
21605,34,3,205,354
21608,24,2,3,51
21627,8,4,77,977
21629,13,1,46,398
21630,2,3,136,792
21637,2,3,66,462
21646,2,3,66,220
21657,24,2,3,64
21667,24,2,3,63
21690,37,1,66|195,288|548
21704,2,3,66,435
21713,2,3,66,174|260
21719,11,3,231,48
21755,2,3,130,759
21777,24,2,3,48
21789,2,3,66,348
21791,24,2,3,59
21804,8,4,77,462|977
21805,8,4,77,977
21822,13,1,46,172
21823,24,2,3,50
21828,24,2,3,64
21842,24,2,3,77
21844,37,1,69,657|998
21851,2,3,66,174
21852,2,3,66,462
21866,37,1,69,748
21868,24,2,3,50
21876,2,3,66,174
21878,13,1,46,244
21882,2,3,66,363
21883,2,3,66,462
21919,23,1,1,448
21957,2,3,66,174
21971,2,3,66,462
21974,2,3,66,340
21980,2,3,66,174
21981,37,1,69,655
22036,11,3,205,354
22050,34,3,205,155
22076,24,2,3,50
22117,24,2,3,48|64
22124,2,3,66,442
22146,2,3,1,409
22150,24,2,3,50
22179,24,2,0,317
22188,2,3,66,220
22198,17,1,133,21
22211,24,2,3,50
22225,8,4,77,977
22245,23,1,1,453
22250,24,2,3,50
22251,13,1,66,442
22280,2,3,66,467
22283,2,3,66,351
22315,13,1,46,171
22317,24,2,3,50
22345,2,3,66,318
22346,24,2,3,50
22377,24,2,3,64
22383,28,1,55,23
22404,37,1,69,772
22409,24,2,3,50
22412,2,3,66|69,311|826
22413,24,2,3,50
22418,24,2,3,50
22424,2,3,66,348
22428,2,3,63,480
22468,2,3,66,184
22506,34,3,205,135
22510,2,3,66,153
22529,2,3,66,258
22564,13,1,46,172
22571,24,2,3,51
22582,10,0,182,215
22623,34,3,205,155
22639,2,3,66,442
22640,2,3,66,337
22658,2,3,66,442
22661,2,3,66,442
22662,2,3,66,403
22665,2,3,66,220
22683,24,2,3,50
22708,2,3,66,348
22723,24,2,3,48
22724,23,1,1,436
22760,33,2,194,38
22763,28,1,68,335
22765,13,1,63,480
22770,24,2,3,50|64
22782,2,3,66,174
22816,23,1,66,142
22839,24,2,3,50
22877,8,4,77,824
22904,18,2,119,0
22914,24,2,3,65
22922,24,2,3,50
22928,2,3,66,318
22937,13,1,46,172
22942,24,2,3,38
22954,24,2,3,50
22957,24,2,3,60
22969,2,3,66,174
23005,34,3,205,354
23025,24,2,3,50
23028,24,2,3,64
23034,11,3,205,135
23041,2,3,198,153
23059,34,3,205,155
23069,2,3,66,318
23075,34,3,205,411
23232,2,3,66,348
23240,2,3,66,174
23241,2,3,66,174
23252,2,3,66,318
23256,2,3,66,260
23267,2,3,66,258
23295,2,3,66,346
23311,2,3,66,462
23354,2,3,66,174
23372,11,3,205,385
23375,2,3,66,447
23455,34,3,205,155
23468,2,3,66,340
23488,2,3,30,11
23505,2,3,66,174
23524,2,3,66,226
23528,2,3,48,424
23536,11,3,66|205,155|311
23557,2,3,142,46
23560,11,3,205,354
23566,30,4,195,548
23568,2,3,66,351
23571,2,3,66,348
23585,2,3,66,321
23596,2,3,66,356
23628,34,3,205,411
23658,2,3,66,442
23687,2,3,66,220
23717,2,3,66,462
23776,2,3,66,174
23782,2,3,205,135
23783,2,3,66,346
23785,2,3,119,0
23794,2,3,66,337
23807,2,3,202,269
23823,2,3,66,220
23837,2,3,66,337
23838,11,3,205,354
23858,2,3,66,356
23870,2,3,23,48
23896,2,3,66,352
23901,2,3,66,174
23904,2,3,66,442
23912,2,3,66,174
23926,2,3,66,174
23943,2,3,66,220
23946,34,3,205,135
23954,2,3,66,311
23973,2,3,66,318
23990,2,3,66,321
24036,2,3,66,448
24055,2,3,66,174
24060,2,3,66,174
24099,2,3,66,153
24102,2,3,66,153
24121,11,3,205,354
24163,2,3,66,174
24168,2,3,188,294
24177,2,3,66,260
24204,18,2,119,0
24207,2,3,66,258
24217,2,3,80,41
24220,2,3,66,352
24246,2,3,66,153
24261,2,3,66,184
24266,2,3,66,149
24294,2,3,66,174
24313,2,3,66,363
24315,2,3,66,348
24334,2,3,66,174
24338,2,3,66,174
24355,2,3,66,442
24360,2,3,66,220
24368,2,3,66,363
24376,2,3,223,38
24389,2,3,66,462
24396,2,3,66,246
24417,2,3,66,153
24470,34,3,205,354
24472,2,3,231,48
24484,2,3,133,21
24508,2,3,66,184
24519,2,3,215,646
24534,2,3,215,646
24544,2,3,66,174
24545,2,3,195,597
24583,26,0,215,646
24591,2,3,48,23
24624,2,3,66,220
24654,2,3,66,174
24658,2,3,66,184
24659,2,3,66,462
24668,2,3,66,174
24787,2,3,66,462
24933,2,3,66,258
24934,11,3,205,330
24970,2,3,66,174
24975,2,3,66,174
25063,2,3,66,348
25071,2,3,66,174
25080,2,3,66,337
25230,26,0,215,646
25246,2,3,66,321
25267,2,3,66,153
25270,2,3,0,203
25272,2,3,23,48
25280,2,3,176,883
25293,2,3,66,314
25297,2,3,66,363
25301,2,3,66,363
25313,2,3,66,348
25329,2,3,66,174
25348,2,3,66,442
25366,11,3,205,354
25408,2,3,66,322
25433,2,3,66,220|311
25450,2,3,66,322
25535,11,3,205,354
25550,2,3,66,459
25587,2,3,66,220
25596,2,3,66,462
25603,2,3,66,256
25617,2,3,66,462
25626,2,3,66,348
25660,2,3,66,174
25663,2,3,179,410
25712,2,3,231,81
25724,2,3,66,442
25749,2,3,66,442
25774,11,3,205,135
25786,2,3,66,315
25799,11,3,205,354
25804,34,3,205,155
25810,2,3,66,348
25811,2,3,66,153|258
25829,26,0,215,715
25833,11,3,205,135
25858,11,3,205,354
25861,2,3,66,174
25862,34,3,205,354
25888,2,3,12,790
25995,2,3,66,321
26004,2,3,66,220
26013,2,3,66,174
26065,2,3,66,258
26086,2,3,66,318
26089,34,3,205,155
26090,11,3,205,155
26106,2,3,66,351
26113,2,3,66,220
26164,34,3,205,354
26174,2,3,66,348
26207,34,3,205,155
26251,2,3,66,324
26260,24,2,3,50
26290,20,2,202,269
26298,13,1,46,171
26308,23,1,70,47
26318,34,3,205,135
26324,23,1,1,318
26338,2,3,66,322
26348,2,3,66,226
26350,2,3,66,467
26411,2,3,66,318
26414,2,3,66,462
26418,2,3,48,424
26419,2,3,66,337
26421,2,3,66,333
26430,2,3,66,254
26450,2,3,66,174
26453,2,3,66,318
26454,2,3,66,174
26476,6,0,162,13
26505,37,1,69,695
26513,2,3,66,311
26520,13,1,46,244
26523,2,3,66,331
26525,2,3,66,356
26544,2,3,66,462
26550,2,3,66,442
26553,2,3,66,448
26572,2,3,66,321
26603,23,1,1,388
26620,2,3,1|66|205,220|385|403|457
26623,24,2,3|215,59|817
26639,2,3,66,220
26643,2,3,66,356
26648,11,3,205,354
26658,2,3,202,269
26694,11,3,66,447
26701,2,3,66,174
26716,24,2,3,50
26718,2,3,66,346
26720,2,3,182,416
26721,37,1,69,917
26739,2,3,66,174
26761,24,2,3,50
26792,37,1,190,133
26794,17,1,217,0
26833,24,2,3,50
26844,11,3,205,155
26881,2,3,66,318
26885,2,3,66,348
26900,2,3,66,220
26921,11,3,205,155
26926,2,3,66,337
26927,2,3,66,174
26960,37,1,69,695
26963,2,3,66,314
26964,2,3,66,448
27025,24,2,231,71
27064,24,2,3,45
27076,2,3,66,256|462
27081,2,3,66,258
27087,2,3,66,220
27095,2,3,66,442
27119,2,3,231,81
27124,2,3,66,335
27129,2,3,93|133,20|72
27154,34,3,205,135
27184,13,1,46,398
27195,37,1,69,695
27202,2,3,218,26
27216,2,3,66,337
27241,2,3,66,467
27242,2,3,66,174
27254,2,3,66,363
27264,2,3,66,314
27279,2,3,66,348
27301,11,3,205,155
27324,2,3,66,348
27325,37,1,69,879
27326,2,3,66,258
27338,2,3,66,442
27345,2,3,66,337|348
27346,2,3,66,174
27364,2,3,66,294
27376,2,3,66,258
27423,34,3,205,354
27456,34,3,205,135
27480,34,3,205,354
27485,2,3,66,321
27510,24,2,3,46
27535,2,3,66,442
27563,2,3,66,348
27573,37,1,69,761
27581,2,3,66,184
27595,25,2,23,48
27607,24,2,3,50
27624,2,3,66,260
27643,2,3,66,442
27696,10,0,182,199
27716,2,3,66,174
27717,2,3,66,348
27724,2,3,66,351
27742,2,3,66,348
27751,34,3,205,354
27806,2,3,66,333
27828,17,1,133,20
27842,13,1,46,172
27865,17,1,217,0
27901,8,4,77,977
27918,2,3,66,198
27922,11,3,205,155
27928,23,1,1,318
27935,37,1,69,664
27936,37,1,69,917
27969,37,1,69,844
27974,2,3,231,74
27983,2,3,66,174
28012,2,3,66,322
28026,2,3,66,220
28035,2,3,66,174
28068,2,3,66,474
28073,2,3,66,226
28101,2,3,66,348
28104,24,2,3,50
28109,2,3,66,448
28126,8,4,77,977
28172,8,4,77,871
28188,33,2,194,38
28202,2,3,75,144
28214,2,3,66,174
28224,2,3,66,363
28235,2,3,231,81
28237,37,1,69,930
28243,8,4,77,871
28254,27,2,167,47
28264,2,3,23,48
28266,2,3,66,226
28278,2,3,191,353
28300,34,3,205,354
28302,26,0,215,646
28310,34,3,205,411
28320,2,3,66,363
28322,11,3,205,135
28334,2,3,66,174
28341,34,3,205,155
28350,2,3,66,260
28356,2,3,48,424
28389,37,1,69,682
28404,2,3,66,174
28411,23,1,1,318
28427,34,3,205,354
28437,2,3,3,50
28441,2,3,66,331
28446,2,3,66,348
28451,2,3,66,322
28456,24,2,3,60
28484,13,1,5,9
28517,2,3,66,348
28518,15,1,55,12
28556,24,2,3,50
28566,23,1,1,452
28581,2,3,66,442
28615,2,3,133,20
28622,2,3,66,467
28643,2,3,66,184
28646,2,3,66,442
28654,2,3,66,467
28656,11,3,205,354
28664,2,3,66,346
28683,2,3,75,144
28714,17,1,133,31
28752,2,3,66,258
28756,13,1,46,244
28770,17,1,133,32
28778,2,3,66,226
28814,37,1,46|69,242|761
28822,2,3,66,184
28842,2,3,66,442
28845,2,3,66,442
28865,11,3,205,135
28869,2,3,66,311
28870,37,1,69,761|941
28874,25,2,23,48
28893,2,3,66,174
28924,2,3,66,447
28935,2,3,66,442
28941,2,3,66,226
28956,2,3,48,424
28968,2,3,66,333
28980,2,3,66,325
29025,34,3,66,462
29036,2,3,66,318
29044,2,3,66,226
29080,2,3,66,174
29100,2,3,66,348
29139,2,3,66,174
29141,2,3,93,43
29164,2,3,230,395
29189,34,3,37,200
29227,11,3,205,155
29239,2,3,66,220
29295,2,3,66,311
29311,2,3,66,294
29356,2,3,66,174
29413,2,3,66,442
29422,2,3,66,226
29424,2,3,66,174
29457,2,3,214,118
29475,2,3,69,596
29490,2,3,66,331
29507,2,3,66,174
29508,2,3,66,346
29510,34,3,205,155
29530,2,3,66,174
29532,2,3,66,174
29537,2,3,66,448
29547,2,3,215,817
29549,34,3,205,155
29563,2,3,66,392
29571,2,3,66,348
29591,26,0,215,646
29607,2,3,66,462
29635,11,3,205,354
29675,2,3,66,356
29734,2,3,115,957
29741,2,3,69,1005
29755,25,2,66,314
29772,2,3,66,462
29794,2,3,66,220
29812,2,3,66,174
29828,2,3,66,149
29830,2,3,66,311
29843,2,3,230,395
29862,2,3,66,324
29872,2,3,66,348
29937,11,3,205,354
29949,34,3,205,354
29953,34,3,205,135
29992,2,3,66,348
30006,2,3,154,535
30012,2,3,66,256
30033,2,3,66,174
30074,2,3,66,174
30086,11,3,205,354
30088,10,0,182,416
30092,2,3,66,442
30098,2,3,66,337
30102,2,3,66,260
30149,2,3,80,39
30163,2,3,66,318
30216,2,3,66,462
30245,2,3,66,258
30251,2,3,66,447
30276,2,3,66,174
30299,2,3,66,184
30305,2,3,66,403
30308,2,3,66,331
30313,2,3,66,258
30316,2,3,66,337
30326,2,3,66,442
30374,11,3,205,135
30421,2,3,66,442
30429,2,3,66|158,196|718
30435,2,3,66,363
30439,2,3,66,258
30466,2,3,215,646
30469,11,3,205,330
30493,2,3,66,174
30503,34,3,231,69
30538,11,3,66,448
30543,11,3,205,385
30544,2,3,66,314
30550,2,3,66,294
30554,11,3,205,354
30595,2,3,66,462
30641,2,3,66,220
30646,2,3,66,220
30658,2,3,66,258
30672,2,3,66,184
30684,2,3,66,260
30686,2,3,6,492
30695,2,3,103,45
30742,2,3,66,462
30810,2,3,66,226
30846,36,2,115,957
30855,2,3,66,321
30860,2,3,66,196
30911,2,3,66,256
30928,2,3,66,220
30980,2,3,66,174
31000,2,3,66,174
31006,34,3,205,354
31010,11,3,205,385
31013,2,3,66,311
31022,33,2,194,38
31026,2,3,190,133
31052,2,3,194,38
31086,2,3,66,351
31103,26,0,215,780
31145,2,3,205,385
31161,2,3,66,348
31170,2,3,66,348
31177,2,3,66,333
31180,2,3,66,258
31181,2,3,66,442
31185,2,3,66,363
31192,11,3,205,354
31194,2,3,66,174
31264,2,3,66,174
31278,2,3,66,403
31279,2,3,66|68,335|356
31320,2,3,215,554
31330,2,3,66,174
31377,2,3,29,194
31385,2,3,66,260
31439,2,3,66,322
31451,2,3,179,410
31466,2,3,66,258
31469,2,3,66,318
31476,2,3,66,149
31488,34,3,66,174
31503,11,3,205,135
31577,2,3,66,442
31580,2,3,66,363
31585,34,3,205,354
31591,34,3,205,354
31613,2,3,66,314
31622,11,3,205,411
31666,2,3,66,363
31686,11,3,205,155
31721,2,3,66,363
31757,2,3,70,47|49
31814,2,3,69,596
31828,2,3,66,174
31829,2,3,191,376
31838,2,3,66,348
31846,2,3,28|55,23|154
31882,2,3,66,442
31887,2,3,206,367
31959,34,3,205,135
31972,2,3,66,311|442
31997,2,3,66,333
32004,2,3,66,314
32006,2,3,66,314
32051,2,3,66,348
32062,2,3,66,220
32074,11,3,205,354
32090,2,3,66,322
32105,2,3,66,348
32110,2,3,66,348
32114,2,3,66,462
32163,2,3,66,363
32174,2,3,66,356
32191,2,3,75,144
32208,2,3,66,220
32242,2,3,66,462
32258,2,3,66,258
32264,2,3,66,174
32281,2,3,66,348
32284,2,3,66,189
32375,2,3,48,424
32399,34,3,205,344
32402,2,3,66,318
32418,2,3,66,351
32431,2,3,148,355
32466,2,3,4,0
32468,2,3,66,220
32479,37,1,69,619
32488,37,1,69,959
32493,2,3,66,174
32497,2,3,215,780
32499,24,2,3,77
32515,2,3,182,376|403
32517,23,1,1,395
32539,13,1,46,172
32560,37,1,69,618
32564,11,3,205,354
32569,2,3,66,174
32575,2,3,133,20
32578,10,0,182,416
32593,2,3,66,311
32599,37,1,24,67
32600,10,0,182,403
32603,24,2,3,50
32630,13,1,46,172
32714,2,3,66,442
32739,2,3,66,442
32803,13,1,46,430
32804,37,1,66,346
32814,8,4,77,824
32823,8,4,77,824
32829,23,1,1,395
32855,24,2,3,58
32868,2,3,66,351
32893,2,3,215,817
32910,2,3,66,226
32914,2,3,66,335
32940,24,2,3,71
32967,37,1,69,695
32980,24,2,3,64
32991,2,3,66,442
33006,2,3,82,862
33039,2,3,66,348
33041,2,3,66,462
33100,2,3,66,321
33110,2,3,66,331
33126,2,3,66,196
33137,24,2,3,60
33147,2,3,66,174
33183,25,2,23,48
33218,37,1,69,826
33225,2,3,66,256
33278,2,3,66,314
33300,2,3,85,235
33303,2,3,66,174
33308,2,3,66,462
33326,2,3,66,256
33329,34,3,205,354
33338,34,3,205,155
33344,34,3,205,135
33347,34,3,205,354
33349,2,3,66,260
33352,2,3,19,38
33358,2,3,66,258
33414,2,3,66,459
33436,17,1,133,20
33458,2,3,66,294
33471,24,2,3,50
33485,24,2,3,50
33486,2,3,66,363
33487,2,3,66,351
33501,24,2,231,68
33538,17,1,133,28
33543,8,4,77,462
33568,34,3,205,354
33598,34,3,66,337
33639,2,3,66,314
33655,11,3,205,135
33693,2,3,66,174|442
33698,11,3,205,385
33707,11,3,205,354
33712,2,3,66,322
33721,2,3,66,174
33795,2,3,66,318
33803,2,3,66,258
33821,2,3,66,348
33823,2,3,66,403
33825,2,3,66,333
33841,2,3,66,474
33849,23,1,1,165
33858,8,4,77,871
33890,13,1,46,245
33891,17,1,133,20
33915,2,3,66,174
33917,24,2,3,49
33921,17,1,217,0
33937,2,3,66,189
33938,2,3,66,153|442
33945,34,3,205,354
33953,2,3,66,153
33963,2,3,66,442
33968,2,3,12,790
33980,2,3,66,226
34001,2,3,66,448
34009,2,3,66,189
34028,34,3,205,155
34030,2,3,66,258
34038,2,3,66,348
34048,2,3,66,174
34087,8,4,77,871
34120,2,3,66,174
34195,13,1,46,172
34200,2,3,149,290
34226,8,4,46,171
34232,2,3,66,258
34252,2,3,66,174
34267,13,1,46,171
34268,37,1,69,923
34316,2,3,66,363
34331,2,3,66,174
34332,2,3,86|163,33|320
34353,2,3,66,363
34373,2,3,66,314
34393,11,3,205,155
34401,2,3,66,258
34404,2,3,66,403
34437,37,1,195,548
34439,36,2,115,732
34444,11,3,205,354
34476,37,1,215,942
34497,37,1,69,661
34503,2,3,144,41
34541,2,3,66,337
34550,24,2,3,51
34570,25,2,23,48
34574,23,1,1,443
34591,2,3,66,311
34686,2,3,66,348
34696,2,3,66,348
34705,2,3,114,0
34711,11,3,205,135
34751,37,1,69,812
34753,2,3,66,403
34766,2,3,66,260
34797,2,3,91,45
34798,24,2,3,77
34806,2,3,66,174
34849,2,3,215,974
34873,2,3,66,337
34911,2,3,66,174
34931,26,0,215,919
34958,2,3,66,293
34980,2,3,66,442
34990,11,3,205,354
34998,2,3,66,348
35000,2,3,66,184
35016,2,3,66,462
35050,2,3,66,442
35075,2,3,66,462
35080,2,3,66,318
35090,37,1,69,566
35099,2,3,66,153
35136,13,1,46,172
35187,2,3,66,220
35207,2,3,63,451
35229,2,3,218,17
35234,2,3,198,208
35254,2,3,66,337
35256,2,3,66,174|442
35285,2,3,29,194
35289,2,3,66,196
35330,34,3,205,354
35334,2,3,194,38
35335,11,3,205,155
35340,11,3,205,354
35351,37,1,69,932|994
35365,34,3,205,339
35369,2,3,66,226
35378,37,1,69,750
35432,2,3,66,153
35437,2,3,66,184
35466,2,3,66,356
35470,24,2,3,50
35482,11,3,205,155
35505,2,3,66,462
35507,13,1,46,172
35563,34,3,205,135
35603,2,3,23,78
35611,2,3,66,442
35613,11,3,205,411
35635,2,3,66,474
35638,2,3,12,790
35656,2,3,66,174
35669,2,3,66,220
35696,2,3,68,330
35706,2,3,119,0
35710,2,3,66,348
35711,2,3,66,403
35716,2,3,66,311
35725,26,0,215,646
35728,2,3,66,356
35730,2,3,66,153
35770,2,3,66,462
35775,34,3,205,354
35780,2,3,66,143
35788,11,3,205,135
35836,2,3,66,226
35874,2,3,66,462
35893,2,3,66,442
35910,11,3,205,135
35947,2,3,66,324
35959,2,3,66,467
35979,2,3,66,314
35983,2,3,66,404
36020,2,3,66,348
36046,34,3,205,354
36053,2,3,198,208
36078,2,3,48,424
36127,2,3,23,48
36144,2,3,66,174
36147,2,3,66,442
36162,2,3,123,0
36171,2,3,66,153
36173,2,3,66,462
36200,11,3,167,51
36211,2,3,66,435
36214,2,3,77,824
36215,2,3,66,220
36268,2,3,66,258
36336,2,3,66,174
36384,2,3,66,348
36397,2,3,66,462
36407,2,3,66,333
36412,2,3,181,238
36425,2,3,66,174|321
36429,2,3,66,153
36433,2,3,66,348
36436,2,3,66,348
36445,2,3,66,174
36459,2,3,77,824
36466,2,3,133,28
36468,2,3,0,147
36517,2,3,66,220
36530,2,3,23,78
36531,11,3,205,155
36555,2,3,24,67
36562,2,3,66,363
36565,2,3,66,363
36589,2,3,66,196
36594,2,3,66,174
36615,2,3,66,174
36620,34,3,205,135
36623,34,3,205,354
36624,2,3,66,448
36639,2,3,66,348
36673,34,3,205,354
36676,2,3,66,351
36682,2,3,66,335
36701,2,3,66,184
36703,2,3,66,260
36715,2,3,66,174
36730,2,3,205,354
36742,2,3,23,48
36781,2,3,205,354
36786,2,3,66,314
36808,2,3,66,337
36824,34,3,205,135
36839,2,3,66,442
36931,2,3,66,258
36938,11,3,205,385
36958,2,3,66,174
36965,34,3,205,354
36972,2,3,66,174
37001,34,3,205,155
37014,34,3,205,385
37049,34,3,205,354
37067,2,3,231,68
37079,2,3,66,189
37082,2,3,66,174
37088,2,3,66,226
37091,11,3,205,354
37098,2,3,66,442
37123,10,0,182,215
37126,11,3,205,135
37152,2,3,66,153
37156,2,3,57,342
37162,46,2,167,47
37190,34,3,205,330
37200,2,3,55,405
37207,2,3,66,258
37230,2,3,66,447
37247,2,3,66,467
37304,2,3,66,174
37347,2,3,66,471
37355,2,3,66,174
37433,2,3,66,184
37448,2,3,66,318
37455,2,3,66,348
37482,2,3,66,258
37493,2,3,66,184
37521,2,3,66|215,348|646
37556,11,3,205,155
37567,2,3,66,346
37572,2,3,66,174
37605,2,3,66,321
37608,2,3,66,351
37624,2,3,66,348
37627,2,3,83,321
37628,34,3,46,172
37636,2,3,66,311
37659,2,3,66,348
37679,2,3,66,442
37693,2,3,66,174
37713,11,3,205,312
37718,2,3,66,321
37738,2,3,182,416
37751,11,3,205,135
37789,2,3,66,331|403
37837,34,3,205,155
37849,2,3,154,196
37864,2,3,66,348
37927,2,3,66,348
37948,11,3,205,385
37954,2,3,66,462
37956,2,3,66,226
37972,2,3,66,448
37982,2,3,66,462
37985,2,3,215,885
37988,2,3,24|68,67|335
38008,34,3,195,548
38016,34,3,205,354
38018,34,3,205,354
38039,34,3,66,363
38049,2,3,103,45
38051,34,3,205,385
38066,2,3,66,348
38073,2,3,66,174
38094,2,3,66,174
38106,2,3,66,174
38109,2,3,66,246
38135,2,3,66,318
38136,34,3,205,155
38174,34,3,205,354
38176,2,3,66,174
38188,2,3,66,462
38210,34,3,205,155
38269,34,3,205,135
38332,2,3,66,348
38355,34,3,205,354
38362,2,3,66,293
38366,2,3,66,184
38373,2,3,66,348
38385,2,3,66,351
38386,2,3,66,442
38413,2,3,66,325
38418,2,3,66,149
38439,2,3,66,174
38453,2,3,163,358
38461,2,3,66,220
38467,2,3,182,416
38470,2,3,66,448
38471,2,3,66,174
38497,34,3,205,135
38531,2,3,66,337
38548,2,3,66,174
38568,11,3,205,155
38583,2,3,50,772
38584,26,0,215,646
38605,2,3,66,260
38634,2,3,66,321
38642,2,3,66,174
38647,2,3,66,448
38697,11,3,205,155
38707,2,3,66,403
38720,34,3,205,135
38724,2,3,66,174
38744,2,3,66,184
38756,2,3,66,258
38818,2,3,66,351
38819,2,3,66,331
38833,2,3,66,294
38853,2,3,66,198
38884,2,3,66,174
38913,2,3,66,403
38914,2,3,66,174
38927,2,3,66,348
38943,11,3,205,354
38961,2,3,66,442
38973,2,3,66,226
38980,2,3,66,346
39004,2,3,66,174
39007,34,3,205,354
39021,34,3,205,354
39057,2,3,130,759
39066,2,3,66,346
39101,11,3,205,135
39107,2,3,66,174
39131,2,3,66,174
39152,2,3,66,311
39212,2,3,66,258
39230,2,3,66,442
39237,34,3,205,135
39266,2,3,12,790
39268,2,3,66,356
39271,2,3,66,462
39277,2,3,66,318
39366,2,3,66,337
39378,37,1,69,912
39410,37,1,69,689
39420,2,3,66,331
39441,2,3,66,442
39457,8,4,77,824
39475,2,3,66,174
39520,2,3,66,337
39566,2,3,66,174
39572,2,3,66,462
39574,2,3,66,348
39608,23,1,1,366
39610,37,1,69,727
39611,24,2,3,64
39623,8,4,77,977
39628,24,2,3,50
39634,2,3,66,442
39644,2,3,66,435
39661,2,3,66,340
